,model,split,f2_score,lr,num_epochs,kernel_size,out_channels,activation,fc1_size
1366,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_32/,1,0.8326817826426895,0.01,20,5,[32],leaky_relu,32
1367,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_32/,2,0.8326817826426895,0.01,20,5,[32],leaky_relu,32
1368,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_32/,3,0.8326817826426895,0.01,20,5,[32],leaky_relu,32
1369,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_32/,4,0.8339828526890102,0.01,20,5,[32],leaky_relu,32
1370,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_64/,0,0.8339828526890102,0.01,20,5,[32],leaky_relu,64
1371,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_64/,1,0.8326817826426895,0.01,20,5,[32],leaky_relu,64
1372,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_64/,2,0.8326817826426895,0.01,20,5,[32],leaky_relu,64
1373,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_64/,3,0.8710217755443886,0.01,20,5,[32],leaky_relu,64
1374,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_64/,4,0.8339828526890102,0.01,20,5,[32],leaky_relu,64
1375,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_128/,0,0.8346333853354134,0.01,20,5,[32],leaky_relu,128
1376,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_128/,1,0.8326817826426895,0.01,20,5,[32],leaky_relu,128
1377,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_128/,2,0.8326817826426895,0.01,20,5,[32],leaky_relu,128
1378,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_128/,3,0.8326817826426895,0.01,20,5,[32],leaky_relu,128
1379,lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32]_activation_leaky_relu_fc1_size_128/,4,0.8339828526890102,0.01,20,5,[32],leaky_relu,128
1380,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,5,"[32, 64]",relu,32
1381,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.01,20,5,"[32, 64]",relu,32
1382,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,5,"[32, 64]",relu,32
1383,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_32/",3,0.8326817826426895,0.01,20,5,"[32, 64]",relu,32
1384,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,5,"[32, 64]",relu,32
1385,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,5,"[32, 64]",relu,64
1386,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,5,"[32, 64]",relu,64
1387,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.01,20,5,"[32, 64]",relu,64
1388,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_64/",3,0.8326817826426895,0.01,20,5,"[32, 64]",relu,64
1389,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_64/",4,0.8339828526890102,0.01,20,5,"[32, 64]",relu,64
1390,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_128/",0,0.8339828526890102,0.01,20,5,"[32, 64]",relu,128
1391,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_128/",1,0.8326817826426895,0.01,20,5,"[32, 64]",relu,128
1392,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_128/",2,0.8326817826426895,0.01,20,5,"[32, 64]",relu,128
1393,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_128/",3,0.8326817826426895,0.01,20,5,"[32, 64]",relu,128
1394,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_relu_fc1_size_128/",4,0.8339828526890102,0.01,20,5,"[32, 64]",relu,128
1395,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,5,"[32, 64]",leaky_relu,32
1396,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",1,0.8461538461538461,0.01,20,5,"[32, 64]",leaky_relu,32
1397,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,5,"[32, 64]",leaky_relu,32
1398,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",3,0.8326817826426895,0.01,20,5,"[32, 64]",leaky_relu,32
1399,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,5,"[32, 64]",leaky_relu,32
1400,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,5,"[32, 64]",leaky_relu,64
1401,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,5,"[32, 64]",leaky_relu,64
1402,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",2,0.8326817826426895,0.01,20,5,"[32, 64]",leaky_relu,64
1403,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",3,0.8333333333333334,0.01,20,5,"[32, 64]",leaky_relu,64
1404,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",4,0.8339828526890102,0.01,20,5,"[32, 64]",leaky_relu,64
1405,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",0,0.8339828526890102,0.01,20,5,"[32, 64]",leaky_relu,128
1406,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.01,20,5,"[32, 64]",leaky_relu,128
1407,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.01,20,5,"[32, 64]",leaky_relu,128
1408,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",3,0.8339859044635866,0.01,20,5,"[32, 64]",leaky_relu,128
1409,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",4,0.8339828526890102,0.01,20,5,"[32, 64]",leaky_relu,128
1410,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,5,"[32, 64, 128]",relu,32
1411,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,32
1412,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,32
1413,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",3,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,32
1414,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,5,"[32, 64, 128]",relu,32
1415,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,5,"[32, 64, 128]",relu,64
1416,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,64
1417,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,64
1418,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",3,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,64
1419,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",4,0.8339828526890102,0.01,20,5,"[32, 64, 128]",relu,64
1420,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",0,0.8339828526890102,0.01,20,5,"[32, 64, 128]",relu,128
1421,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",1,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,128
1422,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",2,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,128
1423,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",3,0.8326817826426895,0.01,20,5,"[32, 64, 128]",relu,128
1424,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",4,0.8339828526890102,0.01,20,5,"[32, 64, 128]",relu,128
1425,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,5,"[32, 64, 128]",leaky_relu,32
1426,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",1,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,32
1427,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,32
1428,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",3,0.847457627118644,0.01,20,5,"[32, 64, 128]",leaky_relu,32
1429,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,5,"[32, 64, 128]",leaky_relu,32
1430,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,5,"[32, 64, 128]",leaky_relu,64
1431,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,64
1432,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",2,0.8751027115858668,0.01,20,5,"[32, 64, 128]",leaky_relu,64
1433,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",3,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,64
1434,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",4,0.8339828526890102,0.01,20,5,"[32, 64, 128]",leaky_relu,64
1435,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",0,0.8346333853354134,0.01,20,5,"[32, 64, 128]",leaky_relu,128
1436,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,128
1437,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,128
1438,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",3,0.8326817826426895,0.01,20,5,"[32, 64, 128]",leaky_relu,128
1439,"lr_0.01_num_epochs_20_kernel_size_5_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",4,0.8339828526890102,0.01,20,5,"[32, 64, 128]",leaky_relu,128
1440,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_32/,0,0.8339828526890102,0.01,20,10,[32],relu,32
1441,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_32/,1,0.8326817826426895,0.01,20,10,[32],relu,32
1442,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_32/,2,0.8326817826426895,0.01,20,10,[32],relu,32
1443,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_32/,3,0.8326817826426895,0.01,20,10,[32],relu,32
1444,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_32/,4,0.8339828526890102,0.01,20,10,[32],relu,32
1445,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_64/,0,0.8339828526890102,0.01,20,10,[32],relu,64
1446,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_64/,1,0.8326817826426895,0.01,20,10,[32],relu,64
1447,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_64/,2,0.8326817826426895,0.01,20,10,[32],relu,64
1448,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_64/,3,0.8326817826426895,0.01,20,10,[32],relu,64
1449,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_64/,4,0.8339828526890102,0.01,20,10,[32],relu,64
1450,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_128/,0,0.8339828526890102,0.01,20,10,[32],relu,128
1451,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_128/,1,0.8326817826426895,0.01,20,10,[32],relu,128
1452,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_128/,2,0.8326817826426895,0.01,20,10,[32],relu,128
1453,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_128/,3,0.8326817826426895,0.01,20,10,[32],relu,128
1454,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_relu_fc1_size_128/,4,0.8339828526890102,0.01,20,10,[32],relu,128
1455,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_32/,0,0.8352849336455894,0.01,20,10,[32],leaky_relu,32
1456,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_32/,1,0.8326817826426895,0.01,20,10,[32],leaky_relu,32
1457,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_32/,2,0.8326817826426895,0.01,20,10,[32],leaky_relu,32
1458,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_32/,3,0.8326817826426895,0.01,20,10,[32],leaky_relu,32
1459,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_32/,4,0.8339828526890102,0.01,20,10,[32],leaky_relu,32
1460,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_64/,0,0.8339828526890102,0.01,20,10,[32],leaky_relu,64
1461,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_64/,1,0.8326817826426895,0.01,20,10,[32],leaky_relu,64
1462,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_64/,2,0.8326817826426895,0.01,20,10,[32],leaky_relu,64
1463,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_64/,3,0.8326817826426895,0.01,20,10,[32],leaky_relu,64
1464,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_64/,4,0.8339828526890102,0.01,20,10,[32],leaky_relu,64
1465,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_128/,0,0.8339828526890102,0.01,20,10,[32],leaky_relu,128
1466,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_128/,1,0.8326817826426895,0.01,20,10,[32],leaky_relu,128
1467,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_128/,2,0.8326817826426895,0.01,20,10,[32],leaky_relu,128
1468,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_128/,3,0.8326817826426895,0.01,20,10,[32],leaky_relu,128
1469,lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32]_activation_leaky_relu_fc1_size_128/,4,0.8339828526890102,0.01,20,10,[32],leaky_relu,128
1470,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,10,"[32, 64]",relu,32
1471,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.01,20,10,"[32, 64]",relu,32
1472,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,10,"[32, 64]",relu,32
1473,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_32/",3,0.8326817826426895,0.01,20,10,"[32, 64]",relu,32
1474,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,10,"[32, 64]",relu,32
1475,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,10,"[32, 64]",relu,64
1476,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,10,"[32, 64]",relu,64
1477,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.01,20,10,"[32, 64]",relu,64
1478,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_64/",3,0.8326817826426895,0.01,20,10,"[32, 64]",relu,64
1479,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_64/",4,0.8339828526890102,0.01,20,10,"[32, 64]",relu,64
1480,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_128/",0,0.8339828526890102,0.01,20,10,"[32, 64]",relu,128
1481,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_128/",1,0.8326817826426895,0.01,20,10,"[32, 64]",relu,128
1482,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_128/",2,0.8326817826426895,0.01,20,10,"[32, 64]",relu,128
1483,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_128/",3,0.8326817826426895,0.01,20,10,"[32, 64]",relu,128
1484,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_relu_fc1_size_128/",4,0.8339828526890102,0.01,20,10,"[32, 64]",relu,128
1485,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,10,"[32, 64]",leaky_relu,32
1486,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",1,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,32
1487,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,32
1488,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",3,0.8346394984326019,0.01,20,10,"[32, 64]",leaky_relu,32
1489,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,10,"[32, 64]",leaky_relu,32
1490,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,10,"[32, 64]",leaky_relu,64
1491,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,64
1492,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",2,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,64
1493,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",3,0.8359497645211931,0.01,20,10,"[32, 64]",leaky_relu,64
1494,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",4,0.8339828526890102,0.01,20,10,"[32, 64]",leaky_relu,64
1495,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",0,0.8339828526890102,0.01,20,10,"[32, 64]",leaky_relu,128
1496,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,128
1497,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,128
1498,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",3,0.8326817826426895,0.01,20,10,"[32, 64]",leaky_relu,128
1499,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",4,0.8339828526890102,0.01,20,10,"[32, 64]",leaky_relu,128
1500,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.01,20,10,"[32, 64, 128]",relu,32
1501,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.01,20,10,"[32, 64, 128]",relu,32
1502,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.01,20,10,"[32, 64, 128]",relu,32
1503,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",3,0.8326817826426895,0.01,20,10,"[32, 64, 128]",relu,32
1504,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.01,20,10,"[32, 64, 128]",relu,32
1505,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.01,20,10,"[32, 64, 128]",relu,64
1506,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.01,20,10,"[32, 64, 128]",relu,64
1507,"lr_0.01_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.01,20,10,"[32, 64, 128]",relu,64
